user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,monthly_spend,primary_device,household_size,created_at,is_churned,watch_watch_date,watch_watch_duration_minutes,watch_progress_percentage,watch_is_download,watch_user_rating,watch_release_year,watch_duration_minutes,watch_imdb_rating,watch_production_budget,watch_box_office_revenue,watch_number_of_seasons,watch_number_of_episodes,watch_is_netflix_original,watch_content_warning,watch_session_id,watch_movie_id,watch_device_type,watch_action,watch_quality,watch_location_country,watch_title,watch_content_type,watch_genre_primary,watch_genre_secondary,watch_rating,watch_language,watch_country_of_origin,watch_added_to_platform,watch_event_count,rec_recommendation_date,rec_time_of_day,rec_recommendation_score,rec_was_clicked,rec_position_in_list,rec_recommendation_id,rec_movie_id,rec_recommendation_type,rec_device_type,rec_algorithm_version,rec_event_count,search_search_date,search_results_returned,search_clicked_result_position,search_search_duration_seconds,search_had_typo,search_used_filters,search_search_id,search_search_query,search_device_type,search_location_country,search_event_count,review_review_date,review_sentiment,review_sentiment_score,review_rating,review_is_verified_watch,review_helpful_votes,review_total_votes,review_review_id,review_movie_id,review_device_type,review_review_text,review_event_count
user_08330,zgardner@example.com,Jonathan,Perez,,Male,USA,Georgia,Ericksonbury,Standard,2024-12-18,29.9,Gaming Console,2.0,2025-02-26 04:30:51.431440,0,2025-11-17,697.8,57.63333333333333,0.26666666666666666,3.5,2010.9333333333334,1528.0,6.533333333333334,3252167.75,27792731.833333332,7.666666666666667,126.33333333333333,0.2,0.2,session_051108,movie_0030,Tablet,stopped,HD,Canada,Dragon King,Movie,Documentary,Comedy,NC-17,English,USA,2024-06-10,15,2025-05-04,evening,0.48871428571428577,0.0,12.571428571428571,rec_004406,movie_0097,similar_users,Tablet,v1.2,7.0,2025-05-28,174.0,6.5,76.0,0.3333333333333333,0.3333333333333333,search_007903,stand up comedy,Mobile,USA,3.0,,,,,,,,,,,,
user_08331,daniel20@example.com,Stephen,Cole,28.0,Female,USA,Maryland,East Stanleyland,Premium,2023-05-01,,Tablet,2.0,2023-11-10 21:58:03.830755,0,2025-11-25,957.9,49.82222222222222,0.15789473684210525,3.0,2010.3157894736842,1467.0,6.370588235294117,5687060.5,73331153.83333333,8.0,103.14285714285714,0.3684210526315789,0.3157894736842105,session_008868,movie_0412,Tablet,stopped,HD,USA,Fire Ice,Movie,Comedy,History,TV-G,English,USA,2022-09-03,19,2025-11-06,night,0.571,0.2,9.4,rec_000240,movie_0057,trending,Smart TV,v1.3,5.0,2025-09-15,298.0,5.0,141.6,0.0,0.0,search_003273,comedy shows,Tablet,Canada,4.0,,,,,,,,,,,,
user_08332,yodersherri@example.com,Brian,Stone,30.0,Female,USA,Tennessee,West Jonathonshire,Premium,2024-10-15,24.96,Mobile,3.0,2023-01-15 02:39:48.435852,0,2025-11-22,496.0,52.627272727272725,0.0,3.0,2012.7272727272727,1118.0,6.722222222222222,6019438.666666667,20137733.4,5.0,61.0,0.09090909090909091,0.09090909090909091,session_030012,movie_0647,Desktop,stopped,HD,USA,Story Journey,Movie,Romance,Drama,G,English,USA,2020-10-30,11,2025-07-18,night,0.363,0.0,10.833333333333334,rec_003592,movie_0043,genre_based,Smart TV,v1.3,6.0,2025-12-06,382.0,6.75,170.4,0.0,0.16666666666666666,search_000588,best movies 2024,Tablet,USA,6.0,2025-05-11,positive,0.83,4.0,1.0,4.0,5.0,review_010838,movie_0039,Laptop,One of the best series I've ever watched. Highly recommend!,2.0
user_08333,vporter@example.com,Keith,Mcguire,29.0,Female,Canada,Ontario,Mortonfurt,Basic,2024-10-08,11.25,Smart TV,,2023-05-28 00:06:47.258765,1,2025-07-12,658.9,43.88,0.1,,1991.5,1390.0,6.2375,990254.0,29651421.0,5.0,87.5,0.2,0.2,session_025436,movie_0059,Mobile,completed,HD,USA,Big Empire,Movie,Fantasy,Adventure,PG,English,Japan,2020-08-24,10,2025-10-08,night,0.54025,0.0,9.2,rec_000594,movie_0357,genre_based,Mobile,v1.3,5.0,2025-02-01,72.0,9.0,14.8,0.0,0.0,search_015000,shows with strong female leads,Smart TV,Canada,1.0,2025-07-02,neutral,0.592,2.5,0.0,5.0,11.0,review_003867,movie_0259,Mobile,Mixed feelings about this one.,2.0
user_08334,jane57@example.org,Randy,Robertson,58.0,Male,Canada,Manitoba,New Shannonmouth,Standard,2023-10-29,6.0,Tablet,4.0,2024-01-08 21:56:43.428670,0,2025-11-15,531.4,61.239999999999995,0.1,3.0,1999.7,1279.0,6.9625,6395305.333333333,8610351.2,5.0,58.0,0.4,0.3,session_002782,movie_0061,Smart TV,started,HD,USA,Battle Fire,Movie,Adventure,Sci-Fi,R,English,USA,2021-02-07,10,2025-09-21,night,0.43079999999999996,0.2,15.6,rec_014162,movie_0028,trending,Laptop,v1.3,5.0,2024-11-04,155.0,9.0,62.8,0.3333333333333333,0.3333333333333333,search_020054,korean drama,Smart TV,USA,3.0,2025-08-28,positive,0.751,4.0,1.0,5.0,8.0,review_004977,movie_0134,Smart TV,Absolutely loved this movie. Great acting and storyline.,1.0
user_08335,hayleyrivera@example.org,Kelly,Mckinney,24.0,,Canada,New Brunswick,Codyfurt,Premium,2023-10-06,16.5,Mobile,1.0,2024-12-11 19:11:46.254974,0,2025-11-09,509.7,60.233333333333334,0.1111111111111111,3.6666666666666665,2007.888888888889,648.0,6.959999999999999,5814256.0,11647109.333333334,7.75,105.25,0.3333333333333333,0.2222222222222222,session_005528,movie_0037,Tablet,stopped,HD,USA,Bright Adventure,Movie,Comedy,Drama,TV-Y,English,USA,2020-12-02,9,2025-07-20,night,0.6004999999999999,0.14285714285714285,7.571428571428571,rec_006863,movie_0047,similar_users,Smart TV,v1.4,7.0,2025-11-14,149.0,6.0,50.5,0.25,0.5,search_004100,animated shows,Tablet,USA,4.0,,,,,,,,,,,,
user_08336,smithbrandy@example.org,David,Wilkins,21.0,Female,USA,Pennsylvania,Roweburgh,Standard,2023-08-21,13.79,Tablet,3.0,2023-05-01 23:17:18.880750,1,2025-11-20,766.5,52.9,0.2,3.75,2001.1,1269.0,5.966666666666666,10673700.5,188083581.5,9.5,120.66666666666667,0.4,0.1,session_085152,movie_0625,Tablet,stopped,HD,USA,Day Night,Movie,Documentary,Adventure,TV-Y,English,USA,2021-10-13,10,2025-11-27,night,0.6328333333333334,0.16666666666666666,10.5,rec_015516,movie_0049,similar_users,Laptop,v1.4,6.0,2025-06-29,120.0,5.5,23.4,0.0,0.3333333333333333,search_005000,classic movies,Smart TV,USA,3.0,2024-09-30,neutral,0.479,3.0,1.0,4.0,4.0,review_014562,movie_0097,Laptop,Has its moments but overall average.,1.0
user_08337,walkerrichard@example.org,Laura,Campos,,Male,USA,Michigan,Lake Joshua,Standard,2023-07-18,12.22,Smart TV,2.0,2024-07-30 01:23:53.150856,0,2025-12-06,1892.6,52.67857142857143,0.125,3.0,2012.0,1153.0,6.676923076923076,7804282.666666667,106008835.83333333,8.0,134.22222222222223,0.0625,0.0625,session_047254,movie_0566,Smart TV,stopped,HD,USA,A City,Movie,Animation,Mystery,TV-14,English,USA,2024-06-24,16,2025-11-23,night,0.4606666666666667,0.3333333333333333,9.833333333333334,rec_002381,movie_0004,trending,Smart TV,v1.4,6.0,2024-10-02,8.0,10.0,12.1,0.0,0.0,search_012471,classic movies,Tablet,USA,1.0,,,,,,,,,,,,
user_08338,jeffersonrandall@example.com,Duane,Rowland,46.0,Male,USA,Massachusetts,New Marialand,Basic,2024-04-15,11.39,Smart TV,3.0,2023-03-11 05:23:13.637152,0,2025-12-21,376.9,61.51428571428572,0.125,2.5,2008.5,817.0,6.916666666666667,5149893.0,151720666.75,13.0,81.0,0.125,0.125,session_022311,movie_0134,Tablet,paused,4K,Canada,Day Adventure,Movie,Music,Animation,TV-PG,English,USA,2020-09-23,8,2025-08-10,night,0.5672857142857143,0.0,11.714285714285714,rec_003059,movie_0298,similar_users,Tablet,v1.4,7.0,2025-02-07,143.0,,17.4,0.0,0.0,search_003070,animated shows,Smart TV,USA,2.0,2025-11-08,neutral,0.426,3.0,1.0,8.0,8.0,review_011248,movie_0345,Tablet,It's fine for background watching.,1.0
user_08339,ohardin@example.org,Angela,Barton,26.0,Prefer not to say,USA,Georgia,Lake Jacqueline,Standard,2022-08-30,10.06,Gaming Console,4.0,2022-11-22 21:21:17.503028,0,2025-10-04,548.1,54.74285714285714,0.13333333333333333,3.0,2005.0666666666666,1394.0,7.021428571428571,24984446.333333332,94069440.1111111,6.0,97.0,0.13333333333333333,0.13333333333333333,session_000218,movie_0475,Tablet,completed,HD,USA,A Secret,Movie,Drama,Action,NC-17,English,USA,2021-04-22,15,2025-04-30,morning,0.5435,0.25,11.5,rec_006924,movie_0120,personalized,Smart TV,v1.3,4.0,2025-09-11,252.0,6.0,83.7,0.0,0.25,search_004361,classic movies,Mobile,USA,4.0,2025-03-20,negative,,2.0,1.0,1.0,2.0,review_008829,movie_0792,Tablet,Overhyped. Didn't live up to expectations.,1.0
user_08340,qanderson@example.com,Rachael,Huffman,24.0,Female,Canada,Newfoundland and Labrador,Robertsberg,Premium,2025-07-05,9.27,Gaming Console,2.0,2024-08-09 05:08:16.080535,0,2025-12-17,726.9,29.522222222222222,0.1,1.0,2010.3,997.0,4.8375,1256493.0,130976322.0,2.2,117.2,0.4,0.0,session_014603,movie_0701,Laptop,paused,HD,USA,Adventure Mission,Limited Series,Animation,History,NC-17,English,USA,2024-05-08,10,2025-03-07,night,0.5053333333333333,0.0,11.0,rec_024404,movie_0040,genre_based,Laptop,v1.4,3.0,2024-05-08,90.0,9.333333333333334,127.5,0.3333333333333333,0.3333333333333333,search_023199,family movies,Laptop,USA,3.0,2024-08-13,negative,0.059,2.0,0.0,2.0,5.0,review_006499,movie_0983,Tablet,Poor acting and weak plot.,1.0
user_08341,qsummers@example.com,Rachael,Stone,28.0,,USA,Pennsylvania,New Allen,Premium,2023-10-08,14.71,Desktop,5.0,2024-09-12 21:11:11.374584,1,2025-11-22,882.9,45.01666666666666,0.0,,1999.25,718.0,6.44,527595.0,,9.5,75.57142857142857,0.3333333333333333,0.25,session_001205,movie_0517,Desktop,paused,4K,Canada,Adventure Ice,TV Series,War,Family,TV-PG,English,USA,2021-07-21,12,2025-12-19,morning,0.6056,0.3333333333333333,12.166666666666666,rec_005439,movie_0100,genre_based,Laptop,v1.4,6.0,,,,,,,,,,,,2025-10-26,positive,0.603,2.0,1.0,10.0,16.0,review_000376,movie_0419,Laptop,Brilliant performance by the cast. Must watch!,3.0
user_08342,hendersondavid@example.org,Brandon,Parker,32.0,Female,USA,Pennsylvania,Brendaport,Premium,2025-04-03,21.18,Gaming Console,5.0,2024-10-25 11:59:26.883950,0,2025-07-14,154.0,52.7,0.5,4.0,1997.5,118.0,6.9,19341025.0,120445111.0,4.0,148.0,0.0,0.0,session_033804,movie_0358,Mobile,completed,4K,Canada,Legend Secret,Movie,Drama,War,TV-MA,English,Japan,2022-11-26,2,2025-11-09,night,0.6245714285714286,0.125,9.125,rec_003869,movie_0132,similar_users,Mobile,v1.4,8.0,2025-04-10,218.0,7.0,54.099999999999994,0.0,0.4,search_004251,comedy shows,Mobile,USA,5.0,2024-03-22,negative,0.202,2.0,1.0,1.0,7.0,review_003792,movie_0999,Tablet,Confusing plot. Hard to follow.,1.0
user_08343,monique78@example.com,Jonathan,Bell,45.0,Female,Canada,Ontario,Lake Joshua,Premium,2025-07-20,24.99,Laptop,,2023-09-07 08:32:52.078458,0,2025-12-26,681.2,57.824999999999996,0.23076923076923078,4.0,2004.4615384615386,1018.0,6.83,3864759.3333333335,115603978.33333333,10.5,79.5,0.07692307692307693,0.23076923076923078,session_014150,movie_0307,Desktop,paused,HD,USA,Dark Ice,Movie,Adventure,Adventure,PG,English,Canada,2024-03-02,13,2025-11-25,morning,0.51175,0.0,14.0,rec_004670,movie_0067,trending,Laptop,v2.0,5.0,,,,,,,,,,,,2025-09-21,positive,0.978,4.0,0.5,4.0,15.0,review_004585,movie_0512,Laptop,Outstanding direction and screenplay.,2.0
user_08344,james93@example.net,Keith,Burgess,49.0,Female,Canada,New Brunswick,Brownmouth,Premium,2024-12-05,4.65,Smart TV,2.0,2025-01-20 04:52:31.813481,0,2025-11-11,386.9,71.4,0.0,2.0,2004.909090909091,843.0,6.6125,2744647.25,98518524.5,7.25,95.5,0.2727272727272727,0.0,session_043423,movie_0732,Tablet,paused,4K,USA,Legend Ice,Movie,Music,Thriller,G,English,USA,2021-03-18,11,2025-12-13,night,0.4475,0.1111111111111111,8.777777777777779,rec_035982,movie_0168,new_releases,Smart TV,v1.4,9.0,2025-11-05,254.0,6.0,113.8,0.0,0.4,search_001870,sci-fi,Smart TV,Canada,5.0,,,,,,,,,,,,
user_08345,georgeporter@example.org,Shelley,Robbins,,Male,USA,Indiana,South Andrea,Standard,2023-07-05,7.07,Laptop,1.0,2022-09-16 06:44:43.591438,0,2024-08-21,556.1,44.75,0.0,3.0,2015.0,542.0,6.085714285714286,5817695.333333333,51016239.0,3.0,84.0,0.14285714285714285,0.0,session_090970,movie_0210,Tablet,paused,4K,USA,Empire Mystery,Movie,Drama,Fantasy,TV-14,English,Canada,2021-09-19,7,2025-01-14,night,0.6382,0.2,11.0,rec_001640,movie_0104,new_releases,Tablet,v1.4,5.0,2025-06-27,139.0,9.0,69.4,0.6666666666666666,0.3333333333333333,search_000089,family movies,Tablet,USA,3.0,2024-11-01,negative,0.056,1.0,1.0,8.0,8.0,review_000785,movie_0570,Laptop,Poor acting and weak plot.,2.0
user_08346,william35@example.org,Mike,Pace,61.0,Female,USA,Virginia,Steventon,Standard,2025-07-20,11.53,Gaming Console,,2024-11-29 16:42:51.579768,0,2025-12-07,899.5,40.83571428571429,0.35714285714285715,,1999.9285714285713,1025.0,6.3,7073838.25,91005871.0,3.5,115.2,0.42857142857142855,0.21428571428571427,session_003474,movie_0007,Tablet,started,HD,USA,A Mystery,Movie,Adventure,Adventure,G,English,USA,2021-01-16,14,2025-09-11,night,0.7188,0.08333333333333333,11.583333333333334,rec_000409,movie_0746,new_releases,Laptop,v1.4,12.0,2025-01-27,117.0,5.0,61.1,0.0,0.0,search_022197,horror movies,Smart TV,USA,4.0,2024-03-29,positive,0.944,4.0,1.0,3.0,6.0,review_003392,movie_0057,Mobile,Incredible story telling. Kept me engaged throughout.,2.0
user_08347,benjaminkeith@example.org,Rick,Padilla,,Female,USA,Wisconsin,West Kathleen,Premium,2023-01-24,47.2,Laptop,2.0,2023-01-30 07:45:54.745176,0,2025-12-04,570.3,47.8125,0.0,4.0,2007.4,642.0,6.985714285714287,9010832.666666666,133589123.5,8.833333333333334,131.66666666666666,0.4,0.1,session_005242,movie_0072,Smart TV,started,HD,USA,Adventure Mission,TV Series,Sci-Fi,Family,PG-13,English,USA,2020-09-13,10,2025-07-03,night,0.5197142857142857,0.14285714285714285,12.571428571428571,rec_016633,movie_0182,new_releases,Tablet,v1.4,7.0,2025-12-11,209.0,9.0,81.8,0.0,0.0,search_002980,biographies,Tablet,USA,4.0,,,,,,,,,,,,
user_08348,pamelaholmes@example.com,Lawrence,Brown,,Female,USA,Indiana,South Alecview,Standard,2025-02-19,11.57,Laptop,1.0,2023-10-12 09:03:43.909014,0,2025-11-26,1125.7,59.92857142857143,0.14285714285714285,3.5,2011.142857142857,1082.0,5.483333333333333,6649188.666666667,3595897.3333333335,7.0,84.0,0.14285714285714285,0.14285714285714285,session_004417,movie_0886,Laptop,started,HD,USA,Empire King,Movie,Adventure,Animation,PG-13,English,USA,2023-12-17,14,2025-12-31,night,0.778,0.0,9.333333333333334,rec_001186,movie_0204,personalized,Mobile,v1.4,6.0,2025-10-08,279.0,7.0,90.2,0.4,0.4,search_001931,documentaries,Mobile,Canada,5.0,2024-09-06,neutral,0.479,3.0,1.0,6.0,6.0,review_008873,movie_0729,Tablet,Decent watch but forgettable.,1.0
user_08349,anne95@example.org,Joseph,Huffman,58.0,Female,USA,New Jersey,Loweside,Standard,2023-07-05,15.53,Laptop,,2025-03-10 18:04:06.847292,0,2025-12-04,441.6,40.144444444444446,0.3333333333333333,2.6666666666666665,2007.5555555555557,1629.0,6.233333333333333,17344141.5,88536777.0,,,0.2222222222222222,0.1111111111111111,session_010827,movie_0012,Smart TV,stopped,HD,USA,Bright War,Movie,Action,Comedy,NC-17,English,USA,2021-03-20,9,2025-11-28,evening,0.52625,0.25,10.0,rec_011556,movie_0499,genre_based,Tablet,v1.4,4.0,2025-05-08,188.0,6.0,34.2,0.25,0.75,search_009451,animated shows,Smart TV,USA,4.0,2025-10-12,neutral,,3.0,0.0,5.0,5.0,review_009643,movie_0187,Smart TV,,1.0
user_08350,gcarey@example.org,Joshua,Estrada,50.0,Female,USA,Wisconsin,Michellefurt,Standard,2024-07-07,27.43,Desktop,2.0,2025-03-07 13:41:56.773382,0,2025-04-30,149.2,61.375,0.25,4.0,2009.0,200.0,5.8,,,6.333333333333333,76.0,0.25,0.25,session_016878,movie_0295,Smart TV,paused,HD,Canada,Little Dragon,TV Series,Animation,History,G,English,USA,2020-11-06,4,2025-03-15,evening,0.5339999999999999,0.0,13.666666666666666,rec_012555,movie_0240,genre_based,Smart TV,v1.4,3.0,2024-08-25,76.0,,15.3,0.0,1.0,search_015254,war movies,Smart TV,USA,1.0,2025-04-15,positive,0.968,3.5,0.5,5.0,9.0,review_000799,movie_0235,Laptop,Has its moments but overall average.,2.0
user_08351,thomas34@example.com,Julie,Robertson,26.0,Male,USA,Texas,West Jamesstad,Premium+,2025-05-21,5.31,Desktop,2.0,2023-01-17 17:13:00.121353,0,2025-11-27,567.3,42.19,0.3,3.3333333333333335,2006.7,652.0,6.540000000000001,,59950273.0,11.666666666666666,78.8,0.2,0.1,session_074711,movie_0035,Smart TV,stopped,4K,USA,Princess Love,TV Series,Family,Romance,TV-Y7,English,USA,2021-03-01,10,2025-06-18,night,0.42375,0.4,7.6,rec_007918,movie_0120,new_releases,Tablet,v1.4,5.0,2024-05-08,82.0,5.0,29.9,0.0,0.0,search_018229,halloween movies,Tablet,Canada,1.0,2025-01-31,positive,0.981,4.5,1.0,8.0,12.0,review_005696,movie_0430,Mobile,Incredible story telling. Kept me engaged throughout.,2.0
user_08352,carmen15@example.org,Dana,Martin,22.0,Male,USA,Michigan,West Kristen,Standard,2023-07-22,15.28,Smart TV,,2023-01-08 07:46:31.586524,0,2025-12-07,544.6,58.81666666666666,0.4444444444444444,2.0,2000.7777777777778,686.0,5.175,8541236.75,174643492.33333334,12.0,107.5,0.2222222222222222,0.1111111111111111,session_089778,movie_0746,Desktop,completed,HD,USA,Fire Journey,Movie,Sci-Fi,Action,TV-MA,English,USA,2025-03-09,9,2025-12-07,night,0.6783333333333333,0.0,5.25,rec_009586,movie_0397,personalized,Tablet,v1.4,4.0,2025-12-05,139.0,8.0,50.2,0.0,0.3333333333333333,search_004063,comedy shows,Laptop,Canada,3.0,2025-06-27,positive,0.976,4.0,1.0,2.0,9.0,review_002078,movie_0087,Laptop,Decent watch but forgettable.,2.0
user_08353,jalexander@example.org,Patricia,Conway,42.0,Male,USA,Maryland,Frederickstad,Premium+,2023-08-07,47.24,Desktop,4.0,2025-07-08 04:19:09.888336,0,2025-09-05,684.2,52.638461538461534,0.07692307692307693,2.5,2005.8461538461538,1595.0,6.218181818181819,4459530.428571428,233037580.25,7.666666666666667,49.25,0.46153846153846156,0.3076923076923077,session_052673,movie_0055,Desktop,completed,HD,USA,Queen Quest,Movie,Adventure,Adventure,TV-G,English,USA,2023-11-21,13,2025-03-17,morning,0.297,0.0,7.666666666666667,rec_006996,movie_0022,genre_based,Tablet,v1.3,3.0,2024-12-13,118.0,,3.7,0.0,0.5,search_015445,action movies,Mobile,USA,2.0,2025-01-09,neutral,,3.0,0.0,0.0,0.0,review_010328,movie_0757,Mobile,,1.0
user_08354,gbowen@example.org,Ashley,Blevins,22.0,Male,USA,Washington,Roberthaven,Premium,2023-11-24,,Desktop,5.0,2023-02-03 09:54:23.193606,0,2025-11-07,954.5,55.86666666666667,0.2,3.2,2005.8666666666666,894.0,6.014285714285714,13159096.0,24705135.714285713,8.0,88.4,0.2,0.13333333333333333,session_019837,movie_0814,Desktop,paused,HD,USA,Adventure Legend,Movie,Animation,Crime,TV-Y7,English,USA,2022-03-04,15,2025-12-15,night,0.5315,0.0,9.0,rec_005960,movie_0194,trending,Smart TV,v1.3,8.0,2024-04-15,41.0,,34.2,0.0,0.0,search_000039,halloween movies,Laptop,USA,1.0,2024-01-26,negative,0.087,2.0,0.0,5.0,5.0,review_007744,movie_0995,Laptop,Waste of time. Poor character development.,1.0
user_08355,lori09@example.org,James,Lee,38.0,Female,USA,Michigan,South Shannon,Standard,2024-05-03,6.85,Tablet,4.0,2024-11-17 07:14:33.785262,0,2025-12-26,1103.0,44.577777777777776,0.3,4.0,2012.1,921.0,4.9875,17019419.5,105557516.5,8.0,25.0,0.1,0.6,session_048025,movie_0716,Smart TV,started,HD,USA,Love Battle,Movie,Action,Mystery,TV-MA,English,USA,2020-10-15,10,2025-06-09,night,0.7255,0.0,10.5,rec_002451,movie_0082,genre_based,Mobile,v1.2,2.0,2025-09-23,184.0,5.0,106.39999999999999,0.6,0.0,search_013819,true crime,Mobile,Canada,5.0,2025-04-01,positive,0.862,3.0,1.0,5.0,18.0,review_003119,movie_0518,Laptop,Confusing plot. Hard to follow.,2.0
user_08356,ronnie87@example.org,Tammy,Rodriguez,56.0,,USA,Maryland,South Karen,Basic,2025-06-26,1.26,Tablet,1.0,2023-12-27 02:49:37.536949,0,2025-11-15,188.4,43.4,0.16666666666666666,5.0,2006.1666666666667,445.0,6.3,4514970.0,36473719.0,2.0,99.0,0.0,0.3333333333333333,session_028457,movie_0164,Smart TV,completed,4K,Canada,Adventure Warrior,Movie,Crime,Animation,G,English,USA,2021-01-13,6,2025-11-07,night,0.404,0.2857142857142857,10.428571428571429,rec_007826,movie_0051,similar_users,Laptop,v1.4,7.0,2025-06-22,337.0,6.666666666666667,195.9,0.2222222222222222,0.3333333333333333,search_004331,sci-fi,Laptop,Canada,9.0,2025-10-01,positive,,4.0,1.0,0.0,0.0,review_005422,movie_0873,Smart TV,Brilliant performance by the cast. Must watch!,1.0
user_08357,robert33@example.net,Steven,Lynch,53.0,Male,Canada,Manitoba,North Henry,Premium,2023-09-09,13.67,Smart TV,2.0,2025-07-12 04:41:11.442018,0,2025-12-22,301.7,30.43333333333333,0.18181818181818182,3.6666666666666665,2005.8181818181818,629.0,7.2125,19903417.0,10427828.0,6.4,38.2,0.5454545454545454,0.2727272727272727,session_001124,movie_0032,Laptop,stopped,HD,USA,A Mission,TV Series,Biography,Animation,R,English,USA,2021-08-27,11,2025-03-21,night,0.5966666666666667,0.0,10.444444444444445,rec_017217,movie_0026,trending,Tablet,v1.4,9.0,2025-02-19,12.0,,18.6,1.0,0.0,search_019923,documentaries,Laptop,Canada,1.0,,,,,,,,,,,,
user_08358,ajones@example.com,Michael,Brown,,Male,USA,Wisconsin,Popeburgh,Standard,2022-11-02,6.52,Desktop,7.0,2024-02-26 15:06:57.982485,0,2025-10-18,630.9,48.86666666666667,0.18181818181818182,2.0,2006.3636363636363,822.0,6.470000000000001,4163088.0,135462541.75,6.0,77.33333333333333,0.18181818181818182,0.18181818181818182,session_001578,movie_0018,Mobile,paused,4K,USA,An Family,Movie,Adventure,History,PG,English,USA,2020-09-23,11,2025-11-24,night,0.5845714285714285,0.14285714285714285,9.428571428571429,rec_007255,movie_0133,new_releases,Mobile,v1.3,7.0,2024-06-16,150.0,2.0,31.7,0.5,0.5,search_018744,korean drama,Laptop,Canada,2.0,2025-04-06,positive,0.608,5.0,1.0,0.0,0.0,review_011669,movie_0453,Mobile,This series is a masterpiece!,1.0
user_08359,jamesclark@example.org,John,Aguilar,30.0,Female,USA,North Carolina,Julianbury,Premium,2025-01-26,39.26,Smart TV,4.0,2024-07-22 23:10:40.440143,0,2025-10-28,252.2,49.14545454545455,0.09090909090909091,4.0,2012.4545454545455,890.0,7.279999999999999,1847195.6666666667,15559287.333333334,9.666666666666666,52.5,0.18181818181818182,0.09090909090909091,session_069789,movie_0673,Laptop,completed,HD,USA,Fire Hero,Documentary,Drama,Adventure,TV-14,English,USA,2024-04-24,11,2025-10-14,night,0.6081666666666666,0.0,11.166666666666666,rec_003918,movie_0514,personalized,Smart TV,v1.4,6.0,,,,,,,,,,,,2024-10-15,neutral,0.414,3.0,0.0,0.0,0.0,review_000381,movie_0755,Tablet,Average movie. Some good moments.,1.0
user_08360,kstevenson@example.com,Alyssa,Bell,,Male,USA,Illinois,North Lauraberg,Premium,2024-10-03,30.42,Laptop,2.0,2024-03-09 15:33:34.178004,0,2025-11-01,780.0,38.107692307692304,0.15384615384615385,2.0,2007.8461538461538,1599.0,7.175,6471731.857142857,74665891.5,8.0,83.66666666666667,0.15384615384615385,0.07692307692307693,session_013720,movie_0001,Mobile,paused,HD,USA,Adventure Ice,Movie,Adventure,Biography,G,English,USA,2020-09-13,13,2025-05-08,night,0.46614285714285714,0.0,12.25,rec_009201,movie_0044,similar_users,Mobile,v1.4,8.0,2025-10-05,259.0,10.0,134.7,0.16666666666666666,0.16666666666666666,search_009349,family movies,Smart TV,USA,6.0,2025-02-19,positive,0.904,3.0,1.0,5.0,6.0,review_001237,movie_0398,Laptop,Amazing show! Couldn't stop watching.,2.0
user_08361,stephendiaz@example.net,Whitney,Williams,,Male,USA,Pennsylvania,Lake Cody,Standard,2023-11-23,308.99,Tablet,4.0,2023-01-06 13:58:00.936366,0,2025-08-15,892.3,45.78666666666667,0.1875,4.0,2004.4375,1602.0,5.914285714285714,9948049.833333334,5236835.666666667,4.5,103.25,0.4375,0.1875,session_014034,movie_0031,Laptop,completed,HD,USA,A Love,Movie,Comedy,Drama,TV-Y,English,USA,2021-04-22,16,2025-09-20,night,0.5812,0.2,7.2,rec_013689,movie_0104,personalized,Mobile,v1.4,5.0,2024-07-11,70.0,5.0,10.0,0.0,0.0,search_009340,music documentaries,Laptop,Canada,2.0,,,,,,,,,,,,
user_08362,vanessascott@example.com,Lucas,Matthews,57.0,Prefer not to say,USA,New Jersey,East Rogermouth,Standard,2022-11-26,8.12,Tablet,2.0,2024-08-20 02:31:22.626076,1,2025-12-30,741.2,40.65,0.0,1.0,2008.2,701.0,4.614285714285714,5596051.0,37554620.0,10.0,86.75,0.4,0.2,session_017262,movie_0041,Tablet,paused,HD,USA,Adventure Princess,Movie,History,Crime,TV-MA,English,USA,2020-08-13,10,2025-09-28,night,0.5475,0.14285714285714285,10.714285714285714,rec_002203,movie_0063,personalized,Mobile,v1.3,7.0,2024-09-06,87.0,9.0,28.5,0.0,0.0,search_020758,classic movies,Smart TV,USA,1.0,2025-06-17,positive,0.809,4.0,0.0,7.0,7.0,review_005033,movie_0693,Laptop,Fantastic cinematography and plot twists.,1.0
user_08363,equinn@example.net,Samuel,Noble,24.0,Male,USA,New Jersey,North Miguelmouth,Standard,2024-03-27,21.04,Desktop,3.0,2025-06-29 21:27:06.390470,1,2025-10-25,245.0,34.449999999999996,0.125,4.5,2009.0,1101.0,6.575,23499482.25,129357870.0,9.0,101.5,0.25,0.125,session_005089,movie_0086,Laptop,started,HD,USA,Big Adventure,Movie,Comedy,Family,TV-MA,English,USA,2021-02-22,8,2025-11-29,night,0.612,0.1111111111111111,7.555555555555555,rec_043225,movie_0410,genre_based,Smart TV,v1.3,9.0,2025-10-06,251.0,2.0,119.9,0.0,0.25,search_005194,netflix originals,Tablet,Canada,4.0,2025-03-28,neutral,0.514,3.0,0.0,0.0,0.0,review_008158,movie_0907,Tablet,Watchable but predictable.,1.0
